id,outputs
4571d86f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f187d26f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f1eb02d0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
80791990,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
6cb1528b,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b05bc72b,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d7f11116,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
78701b43,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
969e7ecf,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
007df006,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ec683ffd,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e950a26d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
6f4e0341,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f69f9f43,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
926f6b9f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
7711c8d0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
59e30a34,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ea92d5f8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
fb002205,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
3ff49ae0,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
4cde757c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
c4b85fbb,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
78e4d443,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
cf0fa9dd,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
8a8f9e05,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
13fd63e4,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d6ef59fe,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
97b2895a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d550e71a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a3e12ce5,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a906b136,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
0fcf13ae,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1ff4b51c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
30731c2c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
390ba6f7,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
6c08aa83,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
5d81bc38,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
96b75a06,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
74d4cce8,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e077f771,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
cafe5bab,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
7f5cdeee,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f57c5892,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
be45d0cd,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
4eb7d9e4,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
688d575a,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
726a4bfd,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
d28b5e57,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
7808f690,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a9fe26db,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
7df7c49d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
7851c0a3,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1e552b50,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
dca9b8af,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
88aef725,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
2065d2d7,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
f5ce3d05,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ee3d5444,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ac527437,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
69a9a32e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
356f1dd5,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
05919768,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
8d09ffa6,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
e82b43ea,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9e1b59da,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
b1829550,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
36a171cf,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
36ce789f,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
ae8bb63c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
00b985bf,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1f01143d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
4f9e884c,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
dc0278cc,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a53e6a11,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
1dc08716,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
9acf482e,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
66afa8a3,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
da681651,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
a6ba2084,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
338396e7,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
697f3e5d,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
72130ded,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
952bf8c4,"[""0.0"", ""0.0"", ""0.0"", ""0.0"", ""0.0""]"
