id,outputs
54343891,"[""445465.6915111868"", ""174315.19218500057"", ""119486.25848213499"", ""14.262688113905778"", ""28.821393736222603""]"
f683a969,"[""-3.6435399368322576"", ""-1.9745261473097893"", ""-3.9211108201951164"", ""-3.012415672167598"", ""-2.667324247401976""]"
363e6069,"[null, null, null, null, null]"
d243b5e3,"[null, null, null, null, null]"
8e7d0957,"[null, null, null, null, null]"
11e99d66,"[""6737.640568820496"", ""-431.76871412629345"", ""1794.6763732976387"", ""7731.325809873163"", ""-3550.8511848218436""]"
e747ccf0,"[null, null, null, null, null]"
50611a12,"[""1.6668206630956748"", ""1.3886693078564296"", ""1.7519446364815712"", ""1.744239890882985"", ""1.7696950755369132""]"
d07579e8,"[null, null, null, null, null]"
9d6fc8b1,"[""36.65017496502102"", ""1210546.6828853833"", ""124096.47804243713"", ""2.2593892990607687"", ""6.643516914192894""]"
f94263cf,"[""-0.5810921974009613"", ""27.060605423598567"", ""18.024083388092187"", ""18.006656856775862"", ""18.015941711508148""]"
226d197c,"[""2187.0"", ""4140.0"", ""149.0"", ""639.0"", ""4141.0""]"
929bfa15,"[null, null, null, null, null]"
3bfcefae,"[null, null, null, null, null]"
51677e62,"[""3.372764031750484"", ""8.1903575583315"", ""5.752778141410105"", ""8.995637474569493"", ""10.308841736821874""]"
457693e0,"[null, null, null, null, null]"
e3f06796,"[null, null, null, null, null]"
fe18e80d,"[""19466.846024932333"", ""364630.85283781803"", ""354074.4810539876"", ""450.4323381726498"", ""12694.948774010541""]"
6e297ed1,"[""80.0"", ""75.0"", ""85.0"", ""80.0"", ""80.0""]"
1e6755ec,"[""20896.784707895575"", ""79351.26541725094"", ""40089.89711481391"", ""14112.400988293502"", ""92666.93695428995""]"
5a2eeb42,"[null, null, null, null, null]"
951a3bf5,"[null, null, null, null, null]"
36255d8d,"[""-27.0"", ""-43.0"", ""-27.0"", ""-23.0"", ""-39.0""]"
4571d86f,"[""-3889.0"", ""-3969.0"", ""-3952.0"", ""-3958.0"", ""-3804.0""]"
f187d26f,"[null, null, null, null, null]"
f1eb02d0,"[""-65.0"", ""-49.0"", ""-61.0"", ""-57.0"", ""-53.0""]"
80791990,"[null, null, null, null, null]"
6cb1528b,"[""1934.0"", ""1934.0"", ""1934.0"", ""1934.0"", ""1934.0""]"
b05bc72b,"[""-4.276520034335464"", ""-4.255195565770268"", ""-4.254497056960629"", ""-4.260337348117747"", ""-4.271068803199798""]"
d7f11116,"[null, null, null, null, null]"
78701b43,"[null, null, null, null, null]"
969e7ecf,"[null, null, null, null, null]"
007df006,"[""5123.195124066747"", ""1.9233685707150272"", ""928.7355834772586"", ""15386.618742718007"", ""8063.582809553658""]"
ec683ffd,"[""3.4586547219293657"", ""2.73411468717974"", ""2.887203438569589"", ""-1.9846890793432328"", ""-1.3996687508224572""]"
e950a26d,"[null, null, null, null, null]"
6f4e0341,"[""4762.0"", ""-492.0"", ""-2724.0"", ""-2243.0"", ""-3226.0""]"
f69f9f43,"[""-1.629348452205554"", ""-1.571691813731809"", ""-1.7017836540601319"", ""-1.7027384952688178"", ""-1.682730449659903""]"
926f6b9f,"[""1047.8710856183707"", ""10209.459852884775"", ""3164.5155281368598"", ""-7530.476504879384"", ""4858.267535934872""]"
7711c8d0,"[""85163.65376273132"", ""5629.1567138308765"", ""532785.3207911935"", ""2083539.1474822664"", ""5353612.659419573""]"
59e30a34,"[""66393.0"", ""66393.0"", ""66393.0"", ""66393.0"", ""66393.0""]"
ea92d5f8,"[""-6026.634055020326"", ""-2480.407760379066"", ""-3186.034203874798"", ""-8507.202512325455"", ""-8177.125081973445""]"
fb002205,"[""37.339536122940004"", ""40.18611789592754"", ""40.59813514470941"", ""36.72615583286672"", ""34.44021058546699""]"
3ff49ae0,"[""0.9503550039139097"", ""0.9560117969169069"", ""0.9571541469835189"", ""0.9555042205929655"", ""0.9538925288039205""]"
4cde757c,"[""25.0"", ""54.0"", ""55.0"", ""68.0"", ""61.0""]"
c4b85fbb,"[""1511.1987227690408"", ""3037.2900625438397"", ""4253.667334509469"", ""-7825.550935832727"", ""8253.229396279952""]"
78e4d443,"[""-10262.12698792379"", ""65846291.19302396"", ""7891793.106988356"", ""-5783.627727983176"", ""-10249.025200827924""]"
cf0fa9dd,"[""15.904638624722043"", ""0.5871901194086568"", ""0.577186828733284"", ""8.783996376672322"", ""2.4435401911659937e-05""]"
8a8f9e05,"[null, null, null, null, null]"
13fd63e4,"[""10.305744422312205"", ""5.581541894608478"", ""34.962329680267274"", ""4.544548997408218"", ""5.828400355324172""]"
d6ef59fe,"[""4.9360256614164015"", ""4.902514257335287"", ""4.503115357807842"", ""5.425292490675296"", ""4.210886681681998""]"
97b2895a,"[""3.528208585440753"", ""3.89595461547012"", ""10.100304214931855"", ""3.13206986216803"", ""3.043656416607204""]"
d550e71a,"[""417.73613520977483"", ""-966.0813821030159"", ""852.6795136306747"", ""-7.4256612025916375"", ""-856.0900812278663""]"
a3e12ce5,"[null, null, null, null, null]"
a906b136,"[null, null, null, null, null]"
0fcf13ae,"[""203.05541649222602"", ""104.82135669189176"", ""270.74212828718436"", ""17.498822976511285"", ""103.07613318682658""]"
1ff4b51c,"[""-4.701499189189808"", ""-3.522420743238831"", ""-4.373711398024359"", ""-4.263844893292776"", ""-4.533209368822324""]"
30731c2c,"[null, null, null, null, null]"
390ba6f7,"[""47701.28895670908"", ""24816.68211293469"", ""31252.347883920178"", ""60589.144407422755"", ""77976.11421968225""]"
6c08aa83,"[""1.2412107066145515"", ""1.4593858167119775"", ""1.110758356370616"", ""2.486315302187162"", ""1.0735241560783786""]"
5d81bc38,"[""1.009587452726145"", ""1.0268360190347"", ""1.0062002009722437"", ""1.0186357011453637"", ""1.012867750302302""]"
96b75a06,"[""0.45936652881723083"", ""0.4576067353795299"", ""0.5860480354866526"", ""1.7294193204265602"", ""0.5392623019440559""]"
74d4cce8,"[""-106.0"", ""-128.0"", ""-134.0"", ""-130.0"", ""-152.0""]"
e077f771,"[""-14.508186382245794"", ""8.37869178434082"", ""8.934737915539767"", ""-6.857286077662343"", ""-18.211550282199074""]"
cafe5bab,"[""42214.643207781744"", ""1481871749.1216583"", ""132.24385412351103"", ""1887977688.9150832"", ""5100.806178024282""]"
7f5cdeee,"[""42.46043631958293"", ""17.251027985588962"", ""7.510062641920938"", ""-31.134318471657934"", ""29.833667882724004""]"
f57c5892,"[""-41.43118528945184"", ""-94.74678986937599"", ""-49.757867993373026"", ""5.675266256315993"", ""-53.85160310525515""]"
be45d0cd,"[null, null, null, null, null]"
4eb7d9e4,"[""825.2043419604362"", ""-818.2035309381217"", ""329.24225585273683"", ""133.4885619357269"", ""-848.3000893750784""]"
688d575a,"[""24.089542155681286"", ""20.51447952741114"", ""24.654324635705287"", ""20.56844172724785"", ""23.638390855422195""]"
726a4bfd,"[""-2762.460240568149"", ""-2942.013967467916"", ""7441.474613435712"", ""1005414.600682079"", ""-3880.0395959873454""]"
d28b5e57,"[""3385716.0848075887"", ""109419.60984453795"", ""4497164.629693388"", ""209058.78903341698"", ""1418654.339950521""]"
7808f690,"[null, null, null, null, null]"
a9fe26db,"[""9.922965540566524"", ""13.399258445048115"", ""3.746353324209899"", ""20.063355181577847"", ""15.25024734701157""]"
7df7c49d,"[""-54.0"", ""-24.0"", ""-44.0"", ""-44.0"", ""-24.0""]"
7851c0a3,"[""120.5430387516094"", ""163.2727926074094"", ""5.33777904491276"", ""20.77020445307115"", ""36.615301471005836""]"
1e552b50,"[""-50.0"", ""-50.0"", ""-50.0"", ""-50.0"", ""-50.0""]"
dca9b8af,"[""-65.0"", ""-48.0"", ""-41.0"", ""-43.0"", ""-49.0""]"
88aef725,"[""4.550357149655993"", ""11.476718614771304"", ""47.8739594242233"", ""4.599083486030887"", ""10.812533232047663""]"
2065d2d7,"[""5416.218528458644"", ""-6161.384756505929"", ""-6073.069844712711"", ""-4967.235986572675"", ""-75.17806327931945""]"
f5ce3d05,"[""-7478.618486612943"", ""-7093.708206456645"", ""-7022.834925105451"", ""-6503.274579805247"", ""-6909.664658805155""]"
ee3d5444,"[null, null, null, null, null]"
ac527437,"[null, null, null, null, null]"
69a9a32e,"[""11.686945735876124"", ""8.033150513792796"", ""10.666103969464196"", ""11.027691702497116"", ""8.001413742424502""]"
356f1dd5,"[""-41.0"", ""-80.0"", ""-75.0"", ""-98.0"", ""-65.0""]"
05919768,"[""988486.9190490616"", ""358090.3338385572"", ""2646.2119203791062"", ""33.26541714288471"", ""438355.80114798923""]"
8d09ffa6,"[null, null, null, null, null]"
e82b43ea,"[""-25.0"", ""5.0"", ""-13.0"", ""5.0"", ""8.0""]"
9e1b59da,"[""-184.0"", ""-205.0"", ""-199.0"", ""-199.0"", ""-190.0""]"
b1829550,"[""1.6012618680656998"", ""14.529850235615577"", ""15.086948805111623"", ""18.997241536324662"", ""3.3650146884265792""]"
36a171cf,"[""440.4563910616346"", ""27.80586816216216"", ""93.31411879921163"", ""102.64916434720769"", ""894.7979207958916""]"
36ce789f,"[null, null, null, null, null]"
ae8bb63c,"[""3.0438215213650475"", ""3.1551890381322747"", ""1.180378359794339"", ""3.588702878720085"", ""1.1875826869712787""]"
00b985bf,"[""33.38266897946251"", ""34.97377416912849"", ""33.99568942011882"", ""31.31353466260351"", ""26.961790109054224""]"
1f01143d,"[""1.1162414041403166"", ""1.039147294489387"", ""1.1058979120349879"", ""1.1153733837301851"", ""1.1599896764965791""]"
4f9e884c,"[""7.319879679079881"", ""7.204784589445399"", ""4.430233982503578"", ""6.5040741575468"", ""7.513274026345171""]"
dc0278cc,"[null, null, null, null, null]"
a53e6a11,"[""-8149.0"", ""-8230.0"", ""-8704.0"", ""-8953.0"", ""-8939.0""]"
1dc08716,"[""5357.4753628094795"", ""2343.7199973422503"", ""-4999.269541099768"", ""-4344.805523621"", ""4202.842738704665""]"
9acf482e,"[null, null, null, null, null]"
66afa8a3,"[null, null, null, null, null]"
da681651,"[null, null, null, null, null]"
a6ba2084,"[""48.278544925900356"", ""29849.06594502853"", ""127.61473314660445"", ""252.41402965699905"", ""61.29186169385395""]"
338396e7,"[null, null, null, null, null]"
697f3e5d,"[""-2.806568173649643"", ""-2.797353006804677"", ""-2.8674163605174434"", ""-2.8710780842615913"", ""-2.827450389475839""]"
72130ded,"[""0.38800752662697396"", ""0.7440626397664626"", ""0.6083210474770121"", ""0.3538442611028716"", ""0.4722244340656094""]"
952bf8c4,"[""5337.67789441162"", ""85399.13656767245"", ""545607.3139068618"", ""768668.4539486709"", ""1623922.4747185442""]"
