id,outputs
940b05d6,"[0, 0, 0, 0, 0]"
7b50bc0d,"['5.5291871157021575', '4125.703969483089', '10046.988836609029', '-550.7689964947222', '23233.41827778471']"
7c6d765f,"[0, 0, 0, 0, 0]"
1aa66abe,"['13.218747713665369', '291.58916847206774', '158.8758667964307', '143.54965476296323', '8.287385693716104']"
19105e42,"['-1560497.7119062108+5385.450045429675j', '1656961.98515392', '-1256900.45875172', '-1476776.0206037231+5385.450045429675j', '133464.4860737861+5385.450045429675j']"
fdb1a854,"['2535.84242925569', '432.324358623689', '2112.12063838784', '27.8097985695940', '1391.76607648318']"
ff0db7d9,"['12.0', '14.0', '13.0', '7.0', '13.0']"
88d0428f,"[0, 0, 0, 0, 0]"
bdb2e05b,"['-3011.881230241675', '4386.569666486992', '-5654.486996426178', '2478956314.2861066', '-145.76566330195033']"
d5db489f,"['-27187640.67175018', '-6764021249.14108', '-6400088.022758494', '-26467031.886192817', '-20100472.618864253']"
b163adcf,"[0, 0, 0, 0, 0]"
8d3b1b19,"['-34565295626.20279-15228002405.760843j', '101111359.982410', '202373144.851489', '144702039.9777076+45939728.1861546j', '-712796188.413787']"
b538a603,"['8.208488256361765', '2.540154701750326', '4.016416212978132', '4.787695635188791', '3.9500183750436806']"
ef7607ed,"['106252', '106291', '106233', '106283', '106261']"
9ed15e68,"['35480.77257131051', '8322.0771346592', '38053.99577083885', '38156.22493844801', '23935.05960337008']"
8f251ea6,"['-0.1956829688790755', '-0.3338484947248962', '0.06544668397750428', '-0.022245809511396795', '-3.033166951360333']"
cb2623b6,"['78259', '29588', '75752', '29300', '68126']"
2d9f9062,"['12.808241626619287', '59.07395841760321', '-4.274414003688747', '3.031160890145808', '-9.844098032100955']"
739df731,"['347705.9416612898', '382039.3540147873', '135864.02756351177', '131844.48227561032', '374304.4939003947']"
6af57d9d,"['-30444.981329458795', '-47322.37190880179', '-101196.83816476064', '-118711.37137196785', '-101141.57591811905']"
da02fb5c,"['9715.060368006192', '11405.028664551755', '9543.791207313976', '11488.368336650135', '11367.384978734612']"
de7dbcf8,"[0, 0, 0, 0, 0]"
baa0b21c,"['33.920111943505745', '49.441246095483', '53177.23410165891', '41.26662443217997', '10.147237729188053']"
bc5a5f35,"[0, 0, 0, 0, 0]"
f92964eb,"['-27393.426249704953', 0, 0, 0, 0]"
d564e43f,"[0, 0, 0, 0, 0]"
f8ab4c7b,"['5.598813530905008e-05', '2.515863322333099e-05', '-1.5843543870073134e-05', '-9.897297446433113e-07', '-5.784343690001719e-05']"
adace600,"['1.0373975773559474', '1.1413371275695219', '1.1674691240277313', '0.9521580529111493', '1.1131626147098421']"
26ffdc73,"['84.287324622762', '459.78913464677356', '294.00971580643017', '523.9549532690165', '401.5378356699611']"
e5164ed1,"['54.16028179521177', '43.04059456549503', '42.05231497430713', '7.860266650318575e+22', '41.998620849641824']"
3e3926df,"[0, 0, 0, 0, 0]"
1d65c676,"['6.523439792928877', '11.794345676332732', '10.125192497429557', '4.247692373486606', '8.698397026471275']"
31f96e70,"['125070.12332777132', '244160.4275460082', '6215.912335376784', '2935.4143628374914', '2946.719930936316']"
3f197c6b,"['27208.295640557877', '24985.501473943015', '26325.87427582593', '26595.153590507973', '26568.415555773197']"
a5434592,"['277.29468640000033', '34474.94047059744', '908.3468757240857', '833.6616129132159', '19.42175789869814']"
2cbca267,"['5.0200968770519765', '3.7446664892821246', '-0.3968392521476005', '-0.9343356162012366', '17.41068941230285']"
81149b85,"['607638.6344398783', '509985.47632472013', '106948.10096485965', '134671.6206161188', '465772.7973961381']"
f507e8f4,"['-10088.7506365844', '-20387.1417954614', '-116308.247503177', '-226746.446137812', '107276.871007506']"
1cafca1f,"['4.65416539515885', '4.974232899644459', '4.323833996530965', '3.095437839808063', '2.0186631256336263']"
e47b2a52,"['-175788.32208692865-69698.26658139366j', '-65596.8918993979', '-37546.60778213844-13125.660103406944j', '-4520.900098590148-1618.5321845222463j', '-52519.2768475277']"
cdfa304e,"['7.360798023859744', '17.10328565219962', '8.134611197170205', '18.120674706489964', '14.733720205506254']"
f182dd01,"['-32771.8690892851', '10496315.1096513', '352211.613672741', '-5458860.24060800', '11369919.3432559']"
be4b3382,"['10.292093310742581', '13.910778111504191', '8.622306338947116', '16.09253447702346', '18.48028064864566']"
1a5a57e3,"['-60', '-71', '-85', '-88', '-64']"
9dc92d0d,"['0.265683409177589', '1.5685907547158896e-06', '0.265683409177589', '6.839562546183993e-32', '6.820119227419213e-13']"
6d39df63,"['9107.651140066862+4161.776533389272j', '7558.707182571469+4161.776533389272j', '9219.012945493952+4161.776533389272j', '10644.1475144480', '10219.391633377321+4161.776533389272j']"
50257c22,"['5062.31848789536', '5863.92853727469', '2344.08811461136', '4065.19517045877', '492.022480761434']"
f2fce065,"['-8532', '-6348', '-6093', '-8519', '-8116']"
66b8f60a,"['90.01776761528863', '23.298032952048295', '69.11153660282586', '19.206217439677584', '23.02951703763454']"
93a428f8,"['2335.9787695127397', '-2992.3466234904527', '76608.60827449334', '-1747.5132120781577', '-67.01604898793094']"
2d3fea7f,"[0, 0, 0, 0, 0]"
76ef902f,"['4071.51284450998', '14584.4400731118', '990.111610797862', '2053.60947923376', '13348.1524621564']"
a260d401,"['-0.06736011012105653', '0.0011432143451011333', '-0.10814209120488666', '-0.2742207262675375', '0.052159840690444305']"
a075d4b8,"['-2.8794743293633305', '4.993921971962774', '0.9931415954625772', '4.83389952866745', '-1.2776337401766957']"
2323f3a7,"[0, 0, 0, 0, 0]"
2cf9e1dd,"['0.9207062487117977', '0.9666651510858612', '0.977149589995874', '0.9469526738750437', '0.8987753406162481']"
9e4dcf85,"['1652.0080657558874', '1533.3072721344408', '921.3586007062306', '1525.7004895860682', '1486.0559443254942']"
9dedf82c,"['615.1266150955887', '2.490939516999311', '781.3477010800676', '3438.5316060121427', '2133.737873768997']"
fdcf2967,"['68346.29114264733', '33576.80297315283', '120207.93047984004', '687228.3579666854', '228443.85996014002']"
6bc721a1,"['540.48792499151', '-355.17224148974935', '-185.41004814209245', '-602.2738384010894', '135.19133356907778']"
a40dffe2,"['-2.296804949853624', '886857.0297114464', '278.10053929634864', '104.25530197402925', '39652.15476302208']"
aed7a95f,"['7415.013081465663', '97262.36544040278', '30803.189792838464', '29566.159208945504', '19179.327101976138']"
05f2a6d7,"['-33.845133051086016', '-359.25253135089855', '-215.04410684389205', '30.60762909384465', '724.0416709242793']"
e83d63b8,"['8243.58775047743', '84373.4623385009', '77478.7364032156', '76051.1747041643', '67948.6206924245']"
f9d723e3,"[0, 0, 0, 0, 0]"
893d72aa,"['158100653.69259986', '-1262.8758155649143', '-3968.3368585317025', '-4375.549028741468', '-2234.761342905423']"
03db312b,"['296763.0696603316', '3349509.9645118713', '4814560.895514685', '39664.89488415391', '2688678.690057964']"
06a92210,"[0, 0, 0, 0, 0]"
9b4cf756,"['60.88235959289078', '262.8425024307328', '69.42988154310149', '67.73830898680252', '652.2247111470189']"
23a8e7d2,"['8543260764.035383', '9903844844.870096', '1068794515.4369688', '157150976.6477198', '539927429.6301583']"
24c30e66,"['7.131959065267852', '2.520763650281246', '8.496851771647973', '7.011154479912849', '0.44086131671388923']"
938551ab,"['3505.149918125988', '2620.217800400798', '-16.711303954597714', '0.9680160741085584', '-24.87603301082874']"
db2a18f7,"['11105444', '11104604', '-6451', '11111104246', '-7649']"
482c0443,"['nan', 'nan', '101199.95897716978', '183552.2628149226', '113181.01295705825']"
1092ce99,"['inf', 'inf', 'inf', 'inf', '-4.4950426116941515e+23']"
19cbf708,"['157.56835240927447', '403709609.79022515', '-364.7990372316439', '1794.2061205816872', '509.531906428475']"
463a7f56,"['-4284', '-3861', '-3864', '-4236', '-3804']"
4293659a,"['-5739.948176952847', '39044.92416142314', '403741.2813082414', '-290016.0915866484', '-80062.84033507621']"
a769b0f1,"['4.336599653265734', '34.391208092212025', '48.81809469609482', '7.96505023483516', '2.44493358950238']"
ac175712,"['-62.85179610514252', '-16.65476907480351', '-175.19894750021453', '27.78478419284565', '-109.34028092347795']"
6fde0e4a,"['14.088634040076105', '5.6458211930164905', '7.636439500983832', '4.5472849858864155', '8.942132191823033']"
1265586e,"['4481.756726550582', '5125.220961800762', '4334.8332922784775', '5155.922290621222', '5160.36408371944']"
4d55f890,"[0, 0, 0, 0, 0]"
1b348ce7,"['0.36770844299863625', '1.111572604539757', '0.39741431583331616', '0.3888392216523285', '0.4561087856062723']"
82d1f363,"['3750.4643771794135', '8238.938364116326', '4091.427818550427', '14104.949493047296', '2352.0998025935423']"
7aecc01d,"['-828.285061349475', '12007.8631324408', '875.678528261935', '-1109.80555338162', '2.80092465828870']"
8aebb563,"['-1018.0979309972649', '3049.090149171326', '1450.3963642874303', '5136.995923653035', '-101.15521257535343']"
2d1c9825,"['-258.79750099301214', '-1675.845990818516', '-469.00985369869795', '-1084.277974865208', '9776.70855311333']"
4277b764,"['6.583898129930912', '7.1737934690492935', '8.296750215278125', '6.490537921586883', '9.355464850683052']"
45e91b70,"['26.41039013108137', '60.883130497515914', '-83.26325131860436', '19.27366590816815', '-77.06970499368936']"
58c61958,"['-65.08456707227192', '90.90051706294429', '75.45807330097273', '-1.712253281177506', '-48.77132985576955']"
c0b437a2,"['-542.2545709448799', '-573.1288729803243', '201493.153078577', '16045508.081441717', '-542.3027679387505']"
179c0acd,"['17545.94532727142', '15037.227264772406', '17446.727146278216', '14264.828436499622', '17803.973631653564']"
c486142d,"['-4097.937272306422', '-4387.483488643125', '1730.898989619628', '-5784.439445493328', '1311.0182722454201']"
7d3847af,"['132.0', '-206.0', '12.0', '319.0', '-117.0']"
f7b439ef,"['8.974676442321807e-05', '0.7004329228967693', '0.034210637905548694', '0.040784344301199406', '0.0006814136042861147']"
922297eb,"['0.8365080377350372', '0.8582565293636246', '0.855192336865541', '0.8983769345981854', '0.8168734069979119']"
da9584de,"['-24.01458614696874', '1.2811768881550312', '7.133922918463545', '0.9435759307374024', '1.2178074172277131']"
47bc23b0,"['10', '17', '15', '13', '8']"
063e6809,"['0.511679405554898', '-37.6691243195807', '-3.72560528889467', '-23.6858286962272', '-28.8169182990898']"
5a368984,"['-553', '6810', '-1139', '2794', '-1587']"
cd3c813a,"['66655.71242324098', '66598.17634643042', '66858.62731012824', '66515.26069973898', '66426.68427119323']"
aa02bda8,"['-897.6926914330959', '-99.56983116902349', '586.8755635823618', '-623.5508170909912', '653.1651218784979']"
f4b2048b,"['12744.942054205352', '30544.72470264608', '28864.265186168028', '71465.98901549463', '-6223.838952027375']"
29dd2123,"[0, 0, 0, 0, 0]"
2d1cd975,"[0, 0, 0, 0, 0]"
3ae82e99,"['2.5690757471905563', '10.359052880119076', '7.108518386801811', '13.086185653412919', '9.607313818220645']"
e7653d4c,"['45.17145259554809', '72.24243630330974', '60.56227493527495', '6.524924433216247', '33.32420173935651']"
10de45c7,"['-70.36198879811286', '3006.0586759121343', '-66.95567226428051', '161337.75178801955', '-63.624137288227665']"
0b15ddc6,"['2120928.240538507', '2210051.2277895673', '174869.24320426676', '-2633280.662982415', '4937609.947196985']"
1f446640,"['510692.51765446557', '29207.801046615634', '1447.7133307982676', '-874.0704176593404', '3854.1259405715864']"
47434cdd,"['733.6594054980812', '4994.457274945535', '-75.41492089897378', '-1505.77477947623', '40.81683663204108']"
9569eeac,"['-52422881.82135686', '68417635.82380061', '-907346832.6586316', '318025903.33558774', '87339277.17490003']"
4640e276,"['1.6868145048276713', '21.682381495207153', '-1.472183097206706', '1.45979014766605', '51.82355196916311']"
f4eb0da3,"['-31783.236329052277', '-67904.61712351601', '9.773952820176413', '-1318.5392371441692', '1642.8500044468528']"
94a45ffc,"[0, 0, 0, 0, 0]"
e950bdf0,"['13.419910233770645', '7.028549384700231', '14.277375006509397', '-35.28901809733797', '79902.904509222']"
eb66bde7,"['-6606', '-6592', '-6592', '-6599', '-6620']"
030e5d77,"[0, 0, 0, 0, 0]"
d1d6bc63,"['-2.3300979849078924', '-31807.860051194497', '-3461.428763454705', '-27457.304602978576', '-211718.89040834818']"
adcf175e,"['69.43030444788252', '272.1446006780345', '-345.81878319889205', '-134.2307328844459', '260.03621629318474']"
49238811,"[0, 0, 0, 0, 0]"
ed58243d,"['1.2701783507270972', '1.2271697072181191', '1.1682723039474523', '1.2767916850115761', '1.2743136004850626']"
621ba86e,"[0, 0, 0, 0, 0]"
9a6072fc,"['10589.63630345648', '-4500883.86123346', '-19393926.06060158', '1240741.2876433374', '-1499611.2536229552']"
4cd2c64f,"['1633083.1506885088', '7186831.447344068', '773708.1583769838', '1638992.9238592957', '809690.4602304649']"
e8fc8ab3,"['232.0216737477316', '55.355728466496245', '102.35465826892471', '166.5374237861212', '260.48148849923217']"
1619f3db,"['-2286.5596704707596', '3002.2274573149684', '4519.915447911307', '4263.830356184016', '4742.234861111776']"
51297cde,"[0, 0, 0, 0, 0]"
cd120d0d,"['828.0333037837017', '102701033.90811592', '459.9186859843151', '6223.99827997091', '4.711079607134567']"
02346415,"['2714.40796797965', '704.661992516385', '122.264521478369', '62.8994114890184', '15.6602462298710']"
53173745,"['nan', '36470.18948721875', '25714.082881786162', 'nan', 'nan']"
837c2d20,"['33824.621443149896', '13071.937870657468', '16271.653471064838', '450.654424883386', '11768.793518827748']"
e3108ef0,"['42.146566573127664', '62.14089672803577', '46.21313608778406', '40.61252877696824', '24.094140302720724']"
c6e47360,"['-15.171263181894133', '-97.88620391273992', '-31.30538302096142', '-125.57796131675418', '2.105094463737423']"
4cbddb17,"['-2125441.374732518', '-43.18470961429429', '-5.068426806332417', '-1494.9129267296537', '9.27757828717833']"
e61285ca,"['2.034185255242288', '1.8749319931109802', '2.1692129107432763', '5.827129926522659', '1.9461596246353']"
343c6aae,"['6846.08280376977', '5347.49701138063', '6670.92518331802', '6663.10422467992', '6791.40003029721']"
e4868d28,"['9621.20261430602', '11053.1381580152', '11334.2912267952', '11326.7753221039', '9057.96661482317']"
c96622d6,"['2191.754135089237', '6124.009784870643', '5837.300019113809', '6093.329364902804', '6513.8455068949115']"
907b9d87,"['10001.6286273671', '12532.4998659235', '12062.6159108893', '13049.9671068571', '11682.2585653391']"
ac23fe7a,"[0, 0, 0, 0, 0]"
5eded0aa,"['-30202.674168627564-4997.864166361641j', '-71561.25067604388-4997.864166361641j', '-12988.9386227884', '-30670.1440371652', '-31859.6928740449']"
6dac7468,"['-6390.079184232178', '3040.5710190014142', '-2650.4311788064106', '-3093.5513016986033', '2978.054927296068']"
cc472125,"[0, 0, 0, 0, 0]"
c7219fe7,"['-2817', '4445', '-1713', '-312', '-384']"
46a2a706,"['9500.993087032046', '-455.9968713116538', '1581059.5695522125', '1336741.4555655846', '3345064.0905041667']"
3a5769c7,"['-100', '-74', '-112', '-86', '-76']"
158a76d6,"['23.869895089059497', '3.7502677482435094', '121.6474790740167', '36.54706010243036', '7.421521424112521']"
384421f3,"['-0.2698587409661279', '-0.040327644414013354', '0.1825518863955491', '-0.1978307359258615', '-0.23095728817619873']"
64962842,"[0, 0, 0, 0, 0]"
0b9cde14,"['342588.6389081967', '34324.49672780287', '178680.21333630587', '345417.03723777435', '537.2882734345061']"
7529790f,"['11.280886701182705', '4.35792711625969', '11.368543079366937', '4.438769896905219', '11.315478238041262']"
a310010a,"['75.21973764785315', '-9.813988117245277', '100.0880712682224', '12918.990168889573', '1468123.94641158']"
04825e75,"['-7517.766503780347', '300.4469568347943', '39.29778757427676', '-10.508796653462745', '-218.8587648843464']"
c3596ee5,"['40.622268118891434', '92.65740705407465', '24.415851466364302', '97.89870027371633', '9.595105409432254']"
85efff9a,"['-30', '-40', '0', '5', '5']"
da98e60f,"[0, 0, 0, 0, 0]"
239823ad,"['-8314.01550490265', '-1.904020472433264', '-75361.28783950627', '-32544.05251376515', '2647.952007774914']"
7d38f17d,"['42925790.55006569', '7191990.167466012', '5327164.3475442855', '44324757.89022633', '1710718796.2691836']"
4ffa480d,"[0, 0, 0, 0, 0]"
52678410,"['-50943.85631726477', '-70642.8171568386', '592443453.8222048', '-12553.661446591079', '-39715.78474176862']"
47572870,"['12.511416842514013', '12.996596015609663', '9.539770031510088', '7.144861431481898', '6.839997278599538']"
0fa3fa74,"['-8821.231414730193', '-8835.999935006768', '-8830.738354278996', '-8835.999980964802', '-8835.975369623846']"
f408e543,"['-1.6796162273313031', '-83.30713776627327', '-35.57455313278665', '-115.2664659406265', '27.060276006160557']"
9c7b4dba,"['12003.8389289901', '15038.9681054355', '14273.9328265379', '14796.3205792389', '13584.194252713056+5281.072791552406j']"
ba1e97b7,"['99.99689022471671', '146.62775390464316', '142.42700609969688', '87.57028746210742', '17.883564576071457']"
3a9f8b87,"['14.8705605175563', '8.893629883291736', '37.13151647346604', '-0.9671449502931084', '3.8373742990750936']"
6d8512af,"[0, 0, 0, 0, 0]"
f6fb23f6,"['-2.921113103626414', '-0.006315748105221163', '-0.00039405343284146585', '1.7102310397325562', '0.035655311892626954']"
5c8c8b1f,"['130.41776381889835', '73.93157495884014', '44.664925982007816', '58.43716380266308', '154.23526756322113']"
8a1e38ff,"['-9983.255274855332', '-10026.382195372174', '-10016.758129474147', '-9999.635994750579', '-10004.106801620059']"
69470102,"['-10.810318977515864', '-73.20889655456172', '38168.09423596584', '34.249157959500366', '351.78662062259946']"
b81628f5,"['-554', '-498', '-463', '-489', '-475']"
081ccd47,"['3262568.2381794536', '70296.64124620656', '55910.730206922875', '123554.11672250742', '3795.9243404118724']"
1e70da5d,"['188.60605280714367', '584.6176016455894', '254.03628854173198', '-1.5219688883465121', '499.19523811930407']"
2d21544a,"['0.026090241896272834+0.0002409633412796549j', '0.593878249436302', '0.587831596483583', '0.569753891063280', '1.002408772518972+0.0001562631497322294j']"
0d723ba0,"['3980', '2413', '1966', '951', '2840']"
ac18d6b8,"['0.09593912702586824', '0.40939695007999005', '0.00978796972558572', '0.1329352578754246', '0.2442912551356011']"
970ed9f3,"['1.0919088420210312e-06', '-3.680836646426094e-05', '0.13782401372172756', '5.828945631907005e-05', '0.025764575506140367']"
4bd36a5b,"['2633.4115914147187', '-1528.0724182984368', '-1986.226053742846', '-1720.421704473482', '-5950.462917928478']"
c0b5306e,"['-1.1310065903404465e-05', '0.0', '0.014043435510536512', '2.8028060541514785e-46', '-inf']"
fc4f2fce,"['94230045676.9386', '1088987.7014928125', '-2906929670624.214', '32276509.517044447', '-603362426044.3787']"
92dd56e9,"['-9269.164510040931', '885177.6578426098', '1231011.3565364412', '131966.07765294617', '-9112.96704370457']"
c1716c49,"['-6166.39520946224', '-2065.66332292530', '223.050292416701', '-56.87158369388089+28.274333882308138j', '-7138.656678643431+28.274333882308138j']"
5124d366,"[0, 0, 0, 0, 0]"
dc22867a,"['562099.0', '2145582.0', '271608.0', '235195.0', '578184.0']"
6ee1ca18,"['1529763.2100368266', '977196.0614253654', '351090.7318867174', '1695611.1045454782', '1615593070.685415']"
76b427bc,"['5760.0', '20101.0', '60793.0', '114815.0', '147838.0']"
278e32f9,"['-482.57283783876403', '-1027.0647279583045', '312.43175501816444', '-82.02059319549022', '-220.3623478818907']"
6d4a924c,"['3.9078325000615886', '1.5807668156679153', '4.211954141754571', '2.1691678111565182', '4.526535715415243']"
24e423b4,"['-1.3522809914106966', '8.222492423926782', '-15.626441355051533', '3.464495738142547', '8.504486759894675']"
40961cf5,"['92.66320238583344', '37.385758245764585', '52.734362863521476', '24.380916060141793', '236.51578161401645']"
62ac8170,"['14790.9970207384', '13972.1442200788', '15805.4413321114', '16202.5245252279', '17011.5478595796']"
c4edc0ff,"['-605598926.5491707', '-614230554.5510861', '-577519327.3567609', '-605632037.2459925', '-604898275.5910226']"
ecf762b9,"['0.391119488314108', '-4.406992998450898', '6.053574496855611', '0.5273643443623292', '0.5280185178668181']"
33451be9,"['0.9700705868140233', '1.0623997313114666', '0.9689255396781569', '1.064911577083016', '2.816623127567593']"
ece07a32,"['112378.07961304551', '558.7727122373807', '855.7113855604116', '4.994146241508514', '414445.1725551277']"
733cf3c5,"['142', '139', '130', '133', '123']"
68c4fbc0,"['248.31021069483603', '-648.5227143340818', '-299.19378575548507', '10750.872956778901', '120.01371497416567']"
d5b6955c,"[0, 0, 0, 0, 0]"
9c4f3ac2,"['-28', '-19', '0', '9', '-55']"
faa5eb74,"['-3.7840119453258128', '5.4862969258589', '-8.888968196710183', '3.1217605919498537', '8.147935229180389']"
ec799faf,"['7.996288916605216', '21.612745275253886', '-251.01765949376176', '8.055619109577854', '8.396282120252819']"
191c2d83,"['-2226.461346424217', '1221.820269205933', '28928170.97554159', '1271.3923989667608', '-10371.544031637746']"
76db24c0,"['8.722243966583175', '5.632878845328946', '7.784800975864529', '2.0039984115732072', '7.710757979806646']"
8f40ca6c,"['72473626.89879173', '174075255.61714217', '183301996.25400007', '-24860583.252108112', '66013539.515586644']"
d2a8aa8e,"['29375.662923275697', '37837.048451432864', '2.8075204301533496', '6.156580779619638', '29434.81286799384']"
73dd6995,"['1.2401055572164388', '-4.081884202068214e-05', '0.8249362980160777', '-0.13837700479930606', '1.1120426907896221']"
bbb21e57,"['10.982020349241997', '-419.4371744513592', '-36103.42524293264', '500.9586661502663', '822.2957947299695']"
93d42c42,"['1159.7644181274836+424.6129627368589j', '-3.93132359222600', '10.100660705518067+3.342073233793462j', '4.66907074279427', '-2.62908203823644']"
5bd5230f,"[0, 0, 0, 0, 0]"
5557064c,"[0, 0, 0, 0, 0]"
6d1b484b,"['9.774516309322038', '8.492300325818992', '8.718236666851052', '8.492779410653778', '8.639890109568363']"
ea6ab977,"['-432163.7528750048', '-50653.23996982657', '-293427.5844202435', '-432367.80283478904', '-1045988.4848301127']"
1f13d17e,"['18392.8064203995', '17510.303399840708', '17706.51314062636', '16491.777619609154', '15694.501507964807']"
d9c583b5,"['1177', '1174', '9343', '1098', '34757']"
a348648a,"['-2672', '-2804', '3233', '-2790', '-2641']"
908e1adc,"['80.8562725934738', '17.190996284117183', '31.805383035960716', '131.7259556354136', '128.8416769085661']"
2b130b47,"['-34088.5740620314', '-15688.0134215133', '-16505.0288383762', '-6924.98877291590', '-17911.6764798141']"
85069b4f,"['0.5099678980319976', '0.0010069448054795362', '0.0006707002639976087', '0.003334191970188303', '-0.0017107818995198358']"
c97e9cbc,"[0, 0, 0, 0, 0]"
80319ec5,"['-111.11818005861659', '-3.7292265128822084', '-298.3130028431997', '-7.358718108908714', '1.9321577275572888']"
de359680,"['944', '668', '1580', '6074', '2452']"
81620fac,"['4090.916263443348', '367.0975553450616', '2634.1803987419585', '7276.208541944443', '3902.4634749261245']"
cede8a88,"['-90596926.83202279', '77268255.06163119', '2160293650.5336895', '515411883.62871027', '-48196556.67728487']"
2c94be37,"['756.551771443522', '-2855.24287403110', '-3767.69489455056', '-907.895945815191', '-3221.28683732986']"
507fe0c3,"['1155253.0806612412+5385.450045429675j', '117115.061997385', '406464.6365802719+5385.450045429675j', '13748.2204425606', '-292306.490601308']"
f74491c6,"['0.691705837658187', '0.6967410410690499', '0.7108895673276594', '0.6949224320561067', '0.7091224349888958']"
5a949831,"[0, 0, 0, 0, 0]"
474b2e0d,"['-4537.5030178597535', '-987.4617066790076', '-119.93493596715322', '-3309.0340229254575', '-229.47578170183806']"
a8bd4e3c,"['-167840278.69617286', '-125692246.71339121', '-5670854.464789768', '-21353250.04282511', '1057549.3304334178']"
5df97309,"['-6.60320695284013e+7206', '-6.58405726732750e-3447', '1.73423513187474e+513', '4.66202578996489e+8941', '2.39290311979856e-2208']"
3f426a13,"['1119.44321961376', '11375.0403390630', '16863.4591262959', '7240.07191015171', '265.568186762638']"
e4c42702,"['4.2314377169082125', '21.52745016656559', '3.6597705884085294', '17.623772334995248', '14.851597177548436']"
93fb0e13,"['-2.30933907558755', '-2.19686303189327', '-2.0725583209088616-0.7915224138711139j', '-1.98317854285431', '-2.52597393226777']"
2b5c1ad8,"['69.55541362893614', '116.77876106597249', '24.11946457844862', '31.66092196344445', '126.2576049269622']"
51a9d780,"['0.44024324416909155', '0.4324665078415765', '0.42972487425994116', '0.4400594528735753', '0.595188064948385']"
15554eff,"['2285341', '10268086', '-50562', '-13694', '-1849']"
6e935a78,"['-24.14468384153192', '-41.22946376181601', '-56.690785969419', '-44.269781196685756', '-58.380290691108556']"
42ffb83c,"[0, 0, 0, 0, 0]"
f0251574,"['-145.46285265644062', '111.86904737862487', '19.649531174714745', '-0.3225744250188535', '-7.150993520814691']"
7884af62,"['15.31208295787146', '25759.117019224417', '17.283128727852827', '39.46900182534588', '16.56387020043225']"
af43972c,"['376822.45726281765', '196150.95255052354', '357543.06459949404', '-118271.99739050739', '-51836.94361297384']"
e7929ebe,"[0, 0, 0, 0, 0]"
e7244988,"['-2.5967491201747332', '22.343503010245207', '-32.769829363261366', '67.72864300146226', '-1.2893824698050906']"
6fb0ab56,"['12713.664280365429', '120495.32930554001', '-28682.862684814616', '-631842.7352280352', '108525.07694181956']"
82564b67,"['54.492175550203186', '-513.5333180333813', '-116.93580193445888', '-1241.009048252865', '-1426.5929392473854']"
9a7f1c36,"['-0.11489456650126822', '1.152603669363099', '-0.24075732681582507', '2.973871865651101', '0.9892457108051698']"
93b5919c,"['983252.1746685227', '1144691.725374318', '1714828.384399042', '479971.4702040405', '1057450.321019473']"
d992c3ec,"['3.69347648319507e+965326', '0.000259182013884890', '2.71794565478088e+441439', '-4.18716910158870e+37688', '-283508.069133650']"
10b7b949,"[0, '32348002', 0, 0, 0]"
a39e9e3a,"['-1432555.9066282979', '-302750.7949270767', '-66661.49377162573', '-579743.3866531706', '-746342.0629294753']"
f0d064bd,"['-6687.253629566143', '-6591.0218004901235', '4276.483134350337', '2266.190531758746', '-6434.4903559935065']"
13bff2c9,"['248', '260', '260', '261', '260']"
c5570866,"[0, 0, 0, 0, 0]"
20696a62,"['0.005771951128396725', '0.001837082026692993', '8.901529060602487e-05', '0.004881500908703514', '0.005886056667444962']"
79663470,"['-54.783808655267315', '26.210817905426108', '11.572250470148376', '68.34659680359563', '-393.6684789244627']"
7c00b973,"['-129.2195794431115', '-37.899209510609815', '-92.13045191421098', '-50.63440314800007', '-673.977801645375']"
e50b16fb,"[0, 0, 0, 0, 0]"
c29bee81,"['434147.4531338522', '555.482051561954', '14815.740949859779', '450325.9280959936', '70.82699911006564']"
3fa75a2d,"['-1718', '-1700', '-1692', '-1648', '-1616']"
a40d2928,"['-124', '-114', '-125', '-106', '-124']"
997d96ed,"['-0.00751878832570929', '-0.00117853228468114', '0.0175069448908646', '-0.377409029422285', '-0.362105965088564']"
d94cf076,"['1.386714488105884', '2.0101953284856284', '2.2835876255032836', '0.7299591483477196', '1.6359367119528017']"
f09a0ab1,"['2.291968660368309-0.9581125067229426j', '11.7374479400413', '2.2986268313677547-0.8052228820263272j', '2.83508153942058', '2.62671585849275']"
9a5a22d3,"['2.6264450885452004', '2.9503717933104388', '2.3394060927945812', '2.9620199781797774', '1.5797497700557794']"
26447dcf,"['2.6835417402182227', '-0.8112671553701349', '45.60681334180033', '0.38255777643384636', '9.914292316535276']"
14fd593a,"['9357688.81967249', '1465637.3104894839+625808.593302338j', '-22547764.9264694', '1400776.991020088+644559.7629533784j', '15660453.152573867+10844363.65710333j']"
c8f887b6,"[0, 0, 0, 0, 0]"
2a896e09,"['166906.948541721', '121957.059099727', '105.771153916106', '240363.292569583', '84384.1327560603']"
ba973310,"['95227562.52103189', '525.4481443677391', '1418487.860988663', '-997.095546486211', '-518.6427824422692']"
9bd005da,"['0.7434634423706826', '0.8116271926302823', '0.8104176099255868', '0.8117850765498077', '0.8128723880819518']"
aeb8578d,"['63129581.34376792', '78417260.92865226', '-183313494.33990636', '-96216363.09123953', '105852370.23931043']"
e4344254,"['-0.3870866785989176', '173487.6579189068', '4774.940753033095', '6427.478742873426', '4799.2636235655045']"
